Time,Currency,Impact,Event,Actual,Forecast,Previous,Gmt time,Open,High,Low,Close,Volume,Low Impact,Medium Impact,High Impact
16.09.2021 01:30:00.00,AUD,High Impact Expected,Unemployment Rate,4.50%,5.00%,4.60%,0.73428,0.73468,0.73374,0.73405,407.04,'Actual' less than 'Forecast' is good for currency;,1,0,2
16.09.2021 08:03:00.00,EUR,Low Impact Expected,Italian Trade Balance,8.76B,6.22B,5.67B,1.17836,1.17838,1.17829,1.17831,50.25,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.09.2021 09:00:00.00,EUR,Low Impact Expected,Trade Balance,13.4B,16.8B,11.9B,1.17726,1.17741,1.17713,1.17737,128.96,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.09.2021 12:13:00.00,CAD,Low Impact Expected,Housing Starts,260K,270K,272K,1.26364,1.26364,1.26341,1.26345,84.81,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.09.2021 12:30:00.00,CAD,Low Impact Expected,ADP Non-Farm Employment Change,39.4K,,-21.6K,1.26420,1.26467,1.26271,1.26271,500.1,'Actual' greater than 'Forecast' is good for currency;,3,0,0
16.09.2021 12:30:00.00,CAD,Low Impact Expected,Foreign Securities Purchases,14.19B,12.00B,19.63B,1.26420,1.26467,1.26271,1.26271,500.1,'Actual' greater than 'Forecast' is good for currency;,3,0,0
16.09.2021 12:30:00.00,CAD,Low Impact Expected,Wholesale Sales m/m,-2.10%,-2.00%,-0.80%,1.26420,1.26467,1.26271,1.26271,500.1,'Actual' greater than 'Forecast' is good for currency;,3,0,0
16.09.2021 12:30:00.00,USD,High Impact Expected,Core Retail Sales m/m,1.80%,-0.10%,-1.00%,1.17638,1.17638,1.17550,1.17625,654.5,'Actual' greater than 'Forecast' is good for currency;,0,2,2
16.09.2021 12:30:00.00,USD,High Impact Expected,Retail Sales m/m,0.70%,-0.70%,-1.80%,1.17638,1.17638,1.17550,1.17625,654.5,'Actual' greater than 'Forecast' is good for currency;,0,2,2
16.09.2021 12:30:00.00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,30.7,18.9,19.4,1.17638,1.17638,1.17550,1.17625,654.5,'Actual' greater than 'Forecast' is good for currency;,0,2,2
16.09.2021 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,332K,325K,312K,1.17638,1.17638,1.17550,1.17625,654.5,'Actual' less than 'Forecast' is good for currency;,0,2,2
16.09.2021 14:00:00.00,USD,Low Impact Expected,Business Inventories m/m,0.50%,0.50%,0.90%,1.17572,1.17573,1.17549,1.17558,153.86,'Actual' less than 'Forecast' is good for currency;,1,0,0
16.09.2021 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,83B,76B,52B,1.17579,1.17579,1.17565,1.17567,37.71,'Actual' less than 'Forecast' is good for currency;,1,0,0
16.09.2021 20:00:00.00,USD,Low Impact Expected,TIC Long-Term Purchases,2.0B,60.5B,110.9B,1.17689,1.17698,1.17679,1.17698,48.88,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.09.2021 22:30:00.00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,40.1,,62.2,0.70722,0.70727,0.70714,0.70717,58.39,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.09.2021 06:00:00.00,GBP,Medium Impact Expected,Retail Sales m/m,-0.90%,0.50%,-2.80%,1.38060,1.38060,1.37970,1.37971,193.71,'Actual' greater than 'Forecast' is good for currency;,0,1,0
17.09.2021 08:00:00.00,EUR,Low Impact Expected,Current Account,21.6B,22.3B,21.8B,1.17727,1.17738,1.17716,1.17718,70.72,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.09.2021 08:30:00.00,GBP,Low Impact Expected,Consumer Inflation Expectations,2.70%,,2.40%,1.38033,1.38067,1.38032,1.38056,76.15,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.09.2021 09:00:00.00,EUR,Low Impact Expected,Final CPI y/y,3.00%,3.00%,2.20%,1.17770,1.17789,1.17765,1.17785,132.46,'Actual' greater than 'Forecast' is good for currency;,2,0,0
17.09.2021 09:00:00.00,EUR,Low Impact Expected,Final Core CPI y/y,1.60%,1.60%,1.60%,1.17770,1.17789,1.17765,1.17785,132.46,'Actual' greater than 'Forecast' is good for currency;,2,0,0
17.09.2021 14:00:00.00,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,71,71.9,70.3,1.17535,1.17552,1.17535,1.17550,281.57,'Actual' greater than 'Forecast' is good for currency;,1,1,0
17.09.2021 14:00:00.00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,4.70%,,4.60%,1.17535,1.17552,1.17535,1.17550,281.57,'Actual' greater than 'Forecast' is good for currency;,1,1,0
19.09.2021 22:30:00.00,NZD,Low Impact Expected,BusinessNZ Services Index,35.6,,55.9,0.70239,0.70256,0.70237,0.70254,37.57,'Actual' greater than 'Forecast' is good for currency;,1,0,0
19.09.2021 23:01:00.00,GBP,Low Impact Expected,Rightmove HPI m/m,0.30%,,-0.30%,1.37274,1.37293,1.37274,1.37284,22.69,'Actual' greater than 'Forecast' is good for currency;,1,0,0
20.09.2021 06:00:00.00,EUR,Low Impact Expected,German PPI m/m,1.50%,0.80%,1.90%,1.17167,1.17178,1.17146,1.17155,97.63,'Actual' greater than 'Forecast' is good for currency;,1,0,0
20.09.2021 14:00:00.00,USD,Low Impact Expected,NAHB Housing Market Index,76,74,75,1.17180,1.17180,1.17167,1.17168,302.29,'Actual' greater than 'Forecast' is good for currency;,1,0,0
20.09.2021 20:58:00.00,NZD,Low Impact Expected,Westpac Consumer Sentiment,102.7,,107.1,0.70308,0.70308,0.70243,0.70257,88.89,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 03:00:00.00,NZD,Low Impact Expected,Credit Card Spending y/y,-6.30%,,6.90%,0.70199,0.70200,0.70191,0.70193,42.94,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 06:00:00.00,CHF,Low Impact Expected,Trade Balance,5.06B,4.50B,5.30B,0.92720,0.92736,0.92698,0.92703,136.99,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 06:00:00.00,GBP,Low Impact Expected,Public Sector Net Borrowing,19.8B,14.5B,6.2B,1.36667,1.36687,1.36659,1.36666,90.2,'Actual' less than 'Forecast' is good for currency;,1,0,0
21.09.2021 10:00:00.00,GBP,Low Impact Expected,CBI Industrial Order Expectations,22,15,18,1.36893,1.36897,1.36885,1.36892,41.89,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 12:30:00.00,CAD,Low Impact Expected,NHPI m/m,0.70%,0.80%,0.40%,1.27662,1.27665,1.27613,1.27626,155.34,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 12:30:00.00,USD,Low Impact Expected,Building Permits,1.73M,1.60M,1.63M,1.17397,1.17424,1.17392,1.17422,103.59,'Actual' greater than 'Forecast' is good for currency;,3,0,0
21.09.2021 12:30:00.00,USD,Low Impact Expected,Current Account,-190B,-193B,-189B,1.17397,1.17424,1.17392,1.17422,103.59,'Actual' greater than 'Forecast' is good for currency;,3,0,0
21.09.2021 12:30:00.00,USD,Low Impact Expected,Housing Starts,1.62M,1.55M,1.55M,1.17397,1.17424,1.17392,1.17422,103.59,'Actual' greater than 'Forecast' is good for currency;,3,0,0
21.09.2021 14:30:00.00,AUD,Low Impact Expected,CB Leading Index m/m,0.30%,,0.60%,0.72334,0.72347,0.72316,0.72327,185.54,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.09.2021 15:26:00.00,NZD,Low Impact Expected,GDT Price Index,1.00%,,4.00%,0.70012,0.70018,0.70001,0.70013,124.35,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.09.2021 00:30:00.00,AUD,Low Impact Expected,MI Leading Index m/m,-0.30%,,-0.10%,0.72313,0.72320,0.72311,0.72318,37.57,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.09.2021 02:48:00.00,JPY,Low Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,109.426,109.426,109.415,109.417,39.64,'Actual' greater than 'Forecast' is good for currency;,1,1,0
22.09.2021 14:00:00.00,USD,Low Impact Expected,Existing Home Sales,5.88M,5.87M,6.00M,1.17310,1.17311,1.17296,1.17297,142.86,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.09.2021 14:30:00.00,USD,Medium Impact Expected,Crude Oil Inventories,-3.5M,-3.3M,-6.4M,1.17351,1.17367,1.17348,1.17366,67.18,'Actual' less than 'Forecast' is good for currency;,0,1,0
22.09.2021 18:00:00.00,USD,Medium Impact Expected,Federal Funds Rate,<0.25%,<0.25%,<0.25%,1.17282,1.17400,1.17047,1.17340,654.72,'Actual' greater than 'Forecast' is good for currency;,0,1,2
22.09.2021 20:00:00.00,EUR,Low Impact Expected,Consumer Confidence,-4,-6,-5,1.16949,1.16958,1.16941,1.16944,76.33,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.09.2021 23:00:00.00,AUD,Low Impact Expected,Flash Manufacturing PMI,57.3,,52,0.72405,0.72406,0.72398,0.72399,28.58,'Actual' greater than 'Forecast' is good for currency;,2,0,0
22.09.2021 23:00:00.00,AUD,Low Impact Expected,Flash Services PMI,44.9,,42.9,0.72405,0.72406,0.72398,0.72399,28.58,'Actual' greater than 'Forecast' is good for currency;,2,0,0
23.09.2021 07:15:00.00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,55.2,57.1,57.5,1.17171,1.17174,1.17148,1.17168,258.64,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 07:15:00.00,EUR,Medium Impact Expected,French Flash Services PMI,56,56.1,56.3,1.17171,1.17174,1.17148,1.17168,258.64,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 07:30:00.00,CHF,Medium Impact Expected,SNB Policy Rate,-0.75%,-0.75%,-0.75%,0.92443,0.92522,0.92441,0.92519,406.52,'Actual' greater than 'Forecast' is good for currency;,0,1,1
23.09.2021 07:30:00.00,EUR,High Impact Expected,German Flash Manufacturing PMI,58.5,61.3,62.6,1.17175,1.17175,1.17057,1.17065,730.31,'Actual' greater than 'Forecast' is good for currency;,0,0,2
23.09.2021 07:30:00.00,EUR,High Impact Expected,German Flash Services PMI,56,60.3,60.8,1.17175,1.17175,1.17057,1.17065,730.31,'Actual' greater than 'Forecast' is good for currency;,0,0,2
23.09.2021 08:00:00.00,EUR,Medium Impact Expected,Flash Manufacturing PMI,58.7,60.4,61.4,1.17151,1.17157,1.17130,1.17146,301.97,'Actual' greater than 'Forecast' is good for currency;,1,2,0
23.09.2021 08:00:00.00,EUR,Medium Impact Expected,Flash Services PMI,56.3,58.4,59,1.17151,1.17157,1.17130,1.17146,301.97,'Actual' greater than 'Forecast' is good for currency;,1,2,0
23.09.2021 08:30:00.00,GBP,Medium Impact Expected,Flash Manufacturing PMI,56.3,59,60.3,1.36722,1.36722,1.36635,1.36641,356.71,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 08:30:00.00,GBP,Medium Impact Expected,Flash Services PMI,54.6,55,55,1.36722,1.36722,1.36635,1.36641,356.71,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 11:00:00.00,GBP,High Impact Expected,Asset Purchase Facility,875B,875B,875B,1.36839,1.36931,1.36745,1.36789,1186.2,'Actual' less than 'Forecast' is good for currency;,0,2,3
23.09.2021 11:00:00.00,GBP,Medium Impact Expected,Official Bank Rate,0.10%,0.10%,0.10%,1.36839,1.36931,1.36745,1.36789,1186.2,'Actual' greater than 'Forecast' is good for currency;,0,2,3
23.09.2021 12:30:00.00,CAD,Medium Impact Expected,Core Retail Sales m/m,-1.00%,-1.50%,4.80%,1.26745,1.26753,1.26662,1.26710,153.12,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 12:30:00.00,CAD,Medium Impact Expected,Retail Sales m/m,-0.60%,-1.20%,4.20%,1.26745,1.26753,1.26662,1.26710,153.12,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,351K,322K,335K,1.17176,1.17201,1.17168,1.17196,196.61,'Actual' less than 'Forecast' is good for currency;,0,1,0
23.09.2021 13:45:00.00,USD,Medium Impact Expected,Flash Manufacturing PMI,60.5,60.7,61.1,1.17348,1.17380,1.17341,1.17375,188.49,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 13:45:00.00,USD,Medium Impact Expected,Flash Services PMI,54.4,55.1,55.1,1.17348,1.17380,1.17341,1.17375,188.49,'Actual' greater than 'Forecast' is good for currency;,0,2,0
23.09.2021 14:00:00.00,USD,Low Impact Expected,CB Leading Index m/m,0.90%,0.70%,0.80%,1.17389,1.17397,1.17375,1.17387,231.1,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.09.2021 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,76B,76B,83B,1.17446,1.17446,1.17432,1.17438,90.41,'Actual' less than 'Forecast' is good for currency;,1,0,0
23.09.2021 22:45:00.00,NZD,Low Impact Expected,Trade Balance,-2144M,110M,-397M,0.70707,0.70707,0.70679,0.70690,29.22,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.09.2021 23:01:00.00,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-7,-8,1.37234,1.37236,1.37233,1.37234,26.61,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.09.2021 23:30:00.00,JPY,Low Impact Expected,National Core CPI y/y,0.00%,0.00%,-0.20%,110.289,110.289,110.284,110.284,32.25,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.09.2021 00:30:00.00,JPY,Low Impact Expected,Flash Manufacturing PMI,51.2,52.5,52.7,110.403,110.416,110.400,110.409,123.61,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.09.2021 08:00:00.00,EUR,Medium Impact Expected,German ifo Business Climate,98.8,99,99.6,1.17381,1.17388,1.17364,1.17368,78.87,'Actual' greater than 'Forecast' is good for currency;,0,1,0
24.09.2021 10:00:00.00,GBP,Low Impact Expected,CBI Realized Sales,11,35,60,1.37029,1.37029,1.36993,1.37014,101.19,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.09.2021 12:56:00.00,EUR,Low Impact Expected,Belgian NBB Business Climate,4,6.7,7.6,1.17113,1.17113,1.17095,1.17097,58.68,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.09.2021 14:00:00.00,USD,Low Impact Expected,New Home Sales,740K,712K,729K,1.17115,1.17123,1.17110,1.17121,167.36,'Actual' greater than 'Forecast' is good for currency;,1,0,1
26.09.2021 23:50:00.00,JPY,Low Impact Expected,SPPI y/y,1.00%,1.20%,1.10%,110.754,110.754,110.751,110.751,37.51,'Actual' greater than 'Forecast' is good for currency;,1,0,0
27.09.2021 08:00:00.00,EUR,Low Impact Expected,M3 Money Supply y/y,7.90%,7.80%,7.60%,1.16944,1.16958,1.16931,1.16956,90.42,'Actual' greater than 'Forecast' is good for currency;,2,0,0
27.09.2021 08:00:00.00,EUR,Low Impact Expected,Private Loans y/y,4.20%,4.30%,4.20%,1.16944,1.16958,1.16931,1.16956,90.42,'Actual' greater than 'Forecast' is good for currency;,2,0,0
27.09.2021 12:30:00.00,USD,Medium Impact Expected,Core Durable Goods Orders m/m,0.20%,0.50%,0.80%,1.16949,1.16949,1.16912,1.16947,156.97,'Actual' greater than 'Forecast' is good for currency;,0,2,0
27.09.2021 12:30:00.00,USD,Medium Impact Expected,Durable Goods Orders m/m,1.80%,0.70%,0.50%,1.16949,1.16949,1.16912,1.16947,156.97,'Actual' greater than 'Forecast' is good for currency;,0,2,0
28.09.2021 01:30:00.00,AUD,Medium Impact Expected,Retail Sales m/m,-1.70%,-2.50%,-2.70%,0.72698,0.72716,0.72697,0.72697,111.53,'Actual' greater than 'Forecast' is good for currency;,0,1,0
28.09.2021 04:59:00.00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.30%,0.20%,0.20%,111.159,111.161,111.155,111.155,26.45,'Actual' greater than 'Forecast' is good for currency;,1,0,0
28.09.2021 06:00:00.00,EUR,Low Impact Expected,German GfK Consumer Climate,0.3,-1.6,-1.1,1.16986,1.16998,1.16986,1.16988,40.01,'Actual' greater than 'Forecast' is good for currency;,1,0,0
28.09.2021 12:30:00.00,USD,Low Impact Expected,Goods Trade Balance,-87.6B,-87.4B,-86.8B,1.16822,1.16832,1.16804,1.16824,119.52,'Actual' greater than 'Forecast' is good for currency;,2,0,0
28.09.2021 12:30:00.00,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,1.20%,0.80%,0.60%,1.16822,1.16832,1.16804,1.16824,119.52,'Actual' less than 'Forecast' is good for currency;,2,0,0
28.09.2021 13:00:00.00,USD,Low Impact Expected,HPI m/m,1.40%,1.50%,1.70%,1.16805,1.16823,1.16789,1.16820,151.22,'Actual' greater than 'Forecast' is good for currency;,3,0,0
28.09.2021 13:00:00.00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,19.90%,20.10%,19.10%,1.16805,1.16823,1.16789,1.16820,151.22,'Actual' greater than 'Forecast' is good for currency;,3,0,0
28.09.2021 13:59:00.00,USD,Low Impact Expected,Richmond Manufacturing Index,-3,12,9,1.16820,1.16821,1.16805,1.16808,201.87,'Actual' greater than 'Forecast' is good for currency;,1,0,0
28.09.2021 14:00:00.00,USD,Medium Impact Expected,CB Consumer Confidence,109.3,115.2,115.2,1.16808,1.16811,1.16775,1.16795,297.89,'Actual' greater than 'Forecast' is good for currency;,0,1,1
28.09.2021 23:01:00.00,GBP,Low Impact Expected,BRC Shop Price Index y/y,-0.50%,,-0.80%,1.35383,1.35383,1.35377,1.35380,15.57,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 06:00:00.00,EUR,Low Impact Expected,German Import Prices m/m,1.40%,0.80%,2.20%,1.16826,1.16858,1.16825,1.16855,103.74,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 07:00:00.00,EUR,Low Impact Expected,Spanish Flash CPI y/y,4.00%,3.50%,3.30%,1.16776,1.16777,1.16742,1.16756,294.52,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 08:00:00.00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,25.7,,-7.8,0.92966,0.92968,0.92924,0.92933,173.74,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 08:30:00.00,GBP,Low Impact Expected,M4 Money Supply m/m,0.50%,0.30%,0.10%,1.35196,1.35198,1.35167,1.35178,79.48,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 08:32:00.00,GBP,Low Impact Expected,Mortgage Approvals,74K,73K,75K,1.35157,1.35167,1.35148,1.35165,117.7,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.09.2021 08:32:00.00,GBP,Low Impact Expected,Net Lending to Individuals m/m,5.6B,3.9B,-1.7B,1.35157,1.35167,1.35148,1.35165,117.7,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.09.2021 12:30:00.00,CAD,Low Impact Expected,IPPI m/m,-0.30%,-0.20%,-0.20%,1.27019,1.27026,1.26989,1.26990,143.26,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.09.2021 12:30:00.00,CAD,Low Impact Expected,RMPI m/m,-2.40%,-1.40%,2.20%,1.27019,1.27026,1.26989,1.26990,143.26,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.09.2021 14:00:00.00,USD,Medium Impact Expected,Pending Home Sales m/m,8.10%,1.10%,-2.00%,1.16361,1.16436,1.16360,1.16421,398.07,'Actual' greater than 'Forecast' is good for currency;,0,1,0
29.09.2021 14:30:00.00,USD,Medium Impact Expected,Crude Oil Inventories,4.6M,-2.5M,-3.5M,1.16202,1.16202,1.16172,1.16176,255.98,'Actual' less than 'Forecast' is good for currency;,0,1,0
29.09.2021 21:45:00.00,NZD,Low Impact Expected,Building Consents m/m,3.80%,,2.20%,0.68685,0.68686,0.68660,0.68660,57.55,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.09.2021 23:50:00.00,JPY,Low Impact Expected,Prelim Industrial Production m/m,-3.20%,-0.50%,-1.50%,111.956,111.956,111.956,111.956,8.57,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.09.2021 23:50:00.00,JPY,Low Impact Expected,Retail Sales y/y,-3.20%,-0.90%,2.40%,111.956,111.956,111.956,111.956,8.57,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 00:00:00.00,NZD,Low Impact Expected,ANZ Business Confidence,-7.2,,-6.8,0.68708,0.68708,0.68688,0.68691,121.19,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.09.2021 01:30:00.00,AUD,Low Impact Expected,Building Approvals m/m,6.80%,-5.10%,-8.60%,0.71878,0.71908,0.71875,0.71881,163.81,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 01:30:00.00,AUD,Low Impact Expected,Private Sector Credit m/m,0.60%,0.50%,0.70%,0.71878,0.71908,0.71875,0.71881,163.81,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 04:59:00.00,JPY,Low Impact Expected,Housing Starts y/y,7.50%,9.60%,9.90%,111.929,111.931,111.925,111.930,38.66,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.09.2021 06:00:00.00,GBP,Low Impact Expected,Current Account,-8.6B,-15.8B,-8.9B,1.34355,1.34387,1.34328,1.34371,241.5,'Actual' greater than 'Forecast' is good for currency;,4,0,0
30.09.2021 06:00:00.00,GBP,Low Impact Expected,Final GDP q/q,5.50%,4.80%,4.80%,1.34355,1.34387,1.34328,1.34371,241.5,'Actual' greater than 'Forecast' is good for currency;,4,0,0
30.09.2021 06:00:00.00,GBP,Low Impact Expected,Nationwide HPI m/m,0.10%,0.60%,2.00%,1.34355,1.34387,1.34328,1.34371,241.5,'Actual' greater than 'Forecast' is good for currency;,4,0,0
30.09.2021 06:00:00.00,GBP,Low Impact Expected,Revised Business Investment q/q,4.50%,2.40%,2.40%,1.34355,1.34387,1.34328,1.34371,241.5,'Actual' greater than 'Forecast' is good for currency;,4,0,0
30.09.2021 04:00:00.00,EUR,Low Impact Expected,German Prelim CPI m/m,0.00%,0.10%,0.00%,1.16039,1.16039,1.16037,1.16039,7.64,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.09.2021 06:45:00.00,EUR,Low Impact Expected,French Consumer Spending m/m,1.00%,0.00%,-2.40%,1.16021,1.16033,1.16018,1.16033,55.04,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 06:45:00.00,EUR,Low Impact Expected,French Prelim CPI m/m,-0.20%,-0.10%,0.60%,1.16021,1.16033,1.16018,1.16033,55.04,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 07:00:00.00,CHF,Low Impact Expected,KOF Economic Barometer,110.6,110.3,113.5,0.93385,0.93420,0.93385,0.93416,94,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.09.2021 07:55:00.00,EUR,Low Impact Expected,German Unemployment Change,-30K,-38K,-53K,1.16048,1.16048,1.16038,1.16039,41.43,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.09.2021 08:00:00.00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,9.30%,9.20%,9.30%,1.16045,1.16049,1.16034,1.16043,62.2,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.09.2021 09:00:00.00,EUR,Low Impact Expected,Italian Prelim CPI m/m,-0.10%,-0.30%,0.40%,1.16040,1.16040,1.16019,1.16031,140.15,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.09.2021 09:00:00.00,EUR,Low Impact Expected,Unemployment Rate,7.50%,7.50%,7.60%,1.16040,1.16040,1.16019,1.16031,140.15,'Actual' less than 'Forecast' is good for currency;,2,0,0
30.09.2021 12:30:00.00,USD,Medium Impact Expected,Final GDP q/q,6.70%,6.60%,6.60%,1.15829,1.15883,1.15820,1.15855,492.79,'Actual' greater than 'Forecast' is good for currency;,1,2,0
30.09.2021 12:30:00.00,USD,Medium Impact Expected,Unemployment Claims,362K,333K,351K,1.15829,1.15883,1.15820,1.15855,492.79,'Actual' less than 'Forecast' is good for currency;,1,2,0
30.09.2021 12:30:00.00,USD,Low Impact Expected,Final GDP Price Index q/q,6.10%,6.10%,6.10%,1.15829,1.15883,1.15820,1.15855,492.79,'Actual' greater than 'Forecast' is good for currency;,1,2,0
30.09.2021 13:45:00.00,USD,Medium Impact Expected,Chicago PMI,64.7,64.9,66.8,1.15968,1.15968,1.15926,1.15926,227.29,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.09.2021 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,88B,86B,76B,1.15855,1.15878,1.15854,1.15878,180.2,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.09.2021 23:30:00.00,JPY,Low Impact Expected,Unemployment Rate,2.80%,2.90%,2.80%,111.439,111.440,111.438,111.440,18.36,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.09.2021 23:50:00.00,JPY,Low Impact Expected,Tankan Manufacturing Index,18,13,14,111.454,111.467,111.451,111.467,82.37,'Actual' greater than 'Forecast' is good for currency;,3,0,0
30.09.2021 23:50:00.00,JPY,Low Impact Expected,Tankan Non-Manufacturing Index,2,0,1,111.454,111.467,111.451,111.467,82.37,'Actual' greater than 'Forecast' is good for currency;,3,0,0
01.10.2021 00:30:00.00,JPY,Low Impact Expected,Final Manufacturing PMI,51.5,51.5,51.2,111.403,111.413,111.401,111.413,119.12,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 05:00:00.00,JPY,Low Impact Expected,Consumer Confidence,37.8,37.4,36.7,111.172,111.174,111.164,111.164,47.64,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 06:00:00.00,EUR,Low Impact Expected,German Retail Sales m/m,1.10%,1.60%,-4.50%,1.15768,1.15790,1.15763,1.15776,168.99,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 06:30:00.00,AUD,Low Impact Expected,Commodity Prices y/y,37.40%,,49.30%,0.71987,0.71987,0.71955,0.71956,151.36,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 06:45:00.00,EUR,Low Impact Expected,French Gov Budget Balance,-178.0B,,-166.6B,1.15812,1.15832,1.15801,1.15826,138.43,'Actual' less than 'Forecast' is good for currency;,1,0,0
01.10.2021 07:15:00.00,EUR,Low Impact Expected,Spanish Manufacturing PMI,58.1,58.1,59.5,1.15856,1.15859,1.15839,1.15848,83.52,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 07:30:00.00,CHF,Low Impact Expected,Manufacturing PMI,68.1,65.6,67.7,0.93106,0.93115,0.93106,0.93113,43.6,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 07:45:00.00,EUR,Low Impact Expected,Italian Manufacturing PMI,59.7,59.4,60.9,1.15836,1.15843,1.15829,1.15842,75.27,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 07:50:00.00,EUR,Low Impact Expected,French Final Manufacturing PMI,55,55.2,55.2,1.15831,1.15838,1.15827,1.15828,83.25,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.10.2021 07:55:00.00,EUR,Medium Impact Expected,German Final Manufacturing PMI,58.4,58.5,58.5,1.15786,1.15786,1.15768,1.15772,126.07,'Actual' greater than 'Forecast' is good for currency;,0,1,0
01.10.2021 08:00:00.00,EUR,Low Impact Expected,Final Manufacturing PMI,58.6,58.7,58.7,1.15784,1.15792,1.15775,1.15787,88.5,'Actual' greater than 'Forecast' is good for currency;,1,0,0
